,year,stateTerritory,ScientificName,CommonName,EPBCThreatStatus,occurrenceCount
399,1970,QLD,Climacteris picumnus,Brown Treecreeper,Present,14
400,1970,QLD,Coracina lineata,Barred Cuckoo-shrike,Present,12
401,1970,QLD,Coracina maxima,Ground Cuckoo-shrike,Present,9
402,1970,QLD,Crinia tinnula,Tinkling Frog,Present,5
403,1970,QLD,Crocodylus johnstoni,Freshwater Crocodile,Present,4
404,1970,QLD,Cryptoblepharus fuhni,Black-boulder Shinning-skink,Present,9
405,1970,QLD,Ctenotus schevilli,a skink,Present,2
406,1970,QLD,Cyclopsitta diophthalma,Double-eyed Fig-Parrot,Present,2
407,1970,QLD,Daphoenositta chrysoptera,Varied Sittella,Present,40
408,1970,QLD,Dasyuroides byrnei,Kowari,Endangered,1
409,1970,QLD,Dasyurus hallucatus,Northern Quoll,Endangered,2
410,1970,QLD,Dasyurus maculatus,Spotted-tailed Quoll,Present,7
411,1970,QLD,Delma mitella,Atherton Delma,Vulnerable,1
412,1970,QLD,Demansia torquata,Collared Whip Snake,Present,1
413,1970,QLD,Dugong dugon,Dugong,Present,3
414,1970,QLD,Egretta garzetta,Little Egret,Present,15
415,1970,QLD,Emydura macquarii,Murray Turtle,Present,10
416,1970,QLD,Ephippiorhynchus asiaticus,Black-necked Stork,Present,15
417,1970,QLD,Erythrotriorchis radiatus,Red Goshawk,Endangered,2
418,1970,QLD,Esacus magnirostris,Beach Stone-curlew,Present,2
419,1970,QLD,Falco peregrinus,Peregrine Falcon,Present,18
420,1970,QLD,Falco subniger,Black Falcon,Present,2
421,1970,QLD,Furina diadema,Red-naped Snake,Present,1
422,1970,QLD,Gallinago hardwickii,Latham's Snipe,Vulnerable,4
423,1970,QLD,Gavicalis fasciogularis,Mangrove Honeyeater,Present,10
424,1970,QLD,Gelochelidon nilotica,Gull-billed Tern,Present,8
425,1970,QLD,Geopelia cuneata,Diamond Dove,Present,19
426,1970,QLD,Geophaps scripta,Squatter Pigeon,Present,73
427,1970,QLD,Glareola maldivarum,Oriental Pratincole,Present,1
428,1970,QLD,Grantiella picta,Painted Honeyeater,Vulnerable,5
429,1970,QLD,Haematopus fuliginosus,Sooty Oystercatcher,Present,7
430,1970,QLD,Haematopus longirostris,Pied Oystercatcher,Present,7
431,1970,QLD,Haliaeetus leucogaster,White-bellied Sea-Eagle,Present,21
432,1970,QLD,Hieraaetus morphnoides,Little Eagle,Present,4
433,1970,QLD,Hipposideros semoni,Semon's Leaf-nosed Bat,Vulnerable,1
434,1970,QLD,Hirundapus caudacutus,White-throated Needletail,Vulnerable,18
435,1970,QLD,Hoplocephalus bitorquatus,Pale-headed Snake,Present,2
436,1970,QLD,Hydrophis elegans,Elegant Sea Snake,Present,3
437,1970,QLD,Hydrophis kingii,Spectacled Sea Snake,Present,1
438,1970,QLD,Hydrophis major,Olive-headed Sea Snake,Present,1
439,1970,QLD,Hydrophis peronii,Horned Sea Snake,Present,1
440,1970,QLD,Hydroprogne caspia,Caspian Tern,Present,12
441,1970,QLD,Hypochrysops piceatus,Bulloak Jewel Butterfly,Critically Endangered,5
442,1970,QLD,Irediparra gallinacea,Comb-crested Jacana,Present,17
443,1970,QLD,Ixobrychus flavicollis,Black Bittern,Present,3
444,1970,QLD,Lalage tricolor,White-winged Triller,Present,20
445,1970,QLD,Larus dominicanus,Kelp Gull,Present,1
446,1970,QLD,Lepidochelys olivacea,Olive Ridley Turtle,Endangered,15
447,1970,QLD,Lerista ingrami,a skink,Present,10
448,1970,QLD,Lewinia pectoralis,Lewin's Rail,Present,1
449,1970,QLD,Limnodynastes peronii,Brown-striped Frog,Present,14
450,1970,QLD,Limosa lapponica,Bar-tailed Godwit,Present,15
451,1970,QLD,Limosa limosa,Black-tailed Godwit,Endangered,1
452,1970,QLD,Litoria dayi,Australian Lace-lid,Vulnerable,31
453,1970,QLD,Litoria freycineti,Freycinet's Frog,Present,5
454,1970,QLD,Litoria nannotis,Waterfall Frog,Present,12
455,1970,QLD,Litoria nyakalensis,Mountain Mist Frog,Critically Endangered,14
456,1970,QLD,Litoria olongburensis,Wallum Sedge Frog,Vulnerable,2
457,1970,QLD,Litoria rheocola,Common Mist Frog,Present,32
458,1970,QLD,Litoria serrata,Green-eyed Tree Frog,Present,20
459,1970,QLD,Lophoictinia isura,Square-tailed Kite,Present,2
460,1970,QLD,Lygisaurus tanneri,Endeavour River Litter-skink,Present,3
461,1970,QLD,Macroderma gigas,Ghost Bat,Vulnerable,2
462,1970,QLD,Macropus giganteus,Eastern Grey Kangaroo,Present,8
463,1970,QLD,Melanodryas cucullata,Hooded Robin,Present,7
464,1970,QLD,Menura alberti,Albert's Lyrebird,Present,7
465,1970,QLD,Merops ornatus,Rainbow Bee-eater,Present,78
466,1970,QLD,Mesembriomys gouldii,Black-footed Tree-rat,Present,2
467,1970,QLD,Miniopterus australis,Little Bent-winged Bat,Present,24
468,1970,QLD,Mixophyes iteratus,Giant Barred Frog,Vulnerable,1
469,1970,QLD,Mogurnda adspersa,Southern Purple-spotted Gudgeon,Present,1
470,1970,QLD,Monarcha melanopsis,Black-faced Monarch,Present,14
471,1970,QLD,Morelia spilota,Diamond Python,Present,6
472,1970,QLD,Motacilla cinerea,Grey Wagtail,Present,1
473,1970,QLD,Myiagra cyanoleuca,Satin Flycatcher,Present,8
474,1970,QLD,Nannoperca oxleyana,Oxleyan Pygmy Perch,Endangered,1
475,1970,QLD,Natator depressus,Flatback Turtle,Vulnerable,34
476,1970,QLD,Neoceratodus forsteri,Australian Lungfish,Vulnerable,1
477,1970,QLD,Neophema pulchella,Turquoise Parrot,Present,1
478,1970,QLD,Nettapus coromandelianus,Cotton Pygmy-goose,Present,8
479,1970,QLD,Ninox connivens,Barking Owl,Present,8
480,1970,QLD,Ninox strenua,Powerful Owl,Present,2
481,1970,QLD,Notamacropus dorsalis,Black-striped Wallaby,Present,6
482,1970,QLD,Notomys cervinus,Fawn Hopping-mouse,Present,5
483,1970,QLD,Notopala sublineata,Darling River Snail,Present,1
484,1970,QLD,Numenius madagascariensis,Eastern Curlew,Critically Endangered,15
485,1970,QLD,Numenius minutus,Little Curlew,Present,1
486,1970,QLD,Numenius phaeopus,Whimbrel,Present,15
487,1970,QLD,Nyctophilus gouldi,Gould's Long-eared Bat,Present,1
488,1970,QLD,Onychoprion anaethetus,Bridled Tern,Present,9
489,1970,QLD,Orcaella heinsohni,Australian Snubfin  Dolphin,Vulnerable,1
490,1970,QLD,Oreoica gutturalis,Crested Bellbird,Present,6
491,1970,QLD,Ornithorhynchus anatinus,Platypus,Present,1
492,1970,QLD,Oryctolagus cuniculus,Rabbit,Present,3
493,1970,QLD,Osphranter robustus,Common Wallaroo,Present,7
494,1970,QLD,Osphranter rufus,Red Kangaroo,Present,4
495,1970,QLD,Pandion haliaetus,Osprey,Present,3
496,1970,QLD,Parvipsitta porphyrocephala,Purple-crowned Lorikeet,Present,1
497,1970,QLD,Parvipsitta pusilla,Little Lorikeet,Present,24
498,1970,QLD,Perameles nasuta,Southern Long-nosed Bandicoot,Present,3
499,1970,QLD,Petauroides volans,Greater Glider (southern and central),Endangered,1
500,1970,QLD,Petaurus australis,Yellow-bellied Glider,Present,1
501,1970,QLD,Petaurus norfolcensis,Squirrel Glider,Present,5
502,1970,QLD,Pezoporus wallicus,Eastern Ground Parrot,Present,3
503,1970,QLD,Phaethon rubricauda,Red-tailed Tropicbird,Present,2
504,1970,QLD,Phaps histrionica,Flock Bronzewing,Present,14
505,1970,QLD,Phascogale tapoatafa,Brush-tailed Phascogale,Present,1
506,1970,QLD,Phascolarctos cinereus,Koala,Present,20
507,1970,QLD,Planigale maculata,Common Planigale,Present,8
508,1970,QLD,Pluvialis fulva,Pacific Golden Plover,Present,7
509,1970,QLD,Pluvialis squatarola,Grey Plover,Vulnerable,1
510,1970,QLD,Podiceps cristatus,Great Crested Grebe,Present,6
511,1970,QLD,Pomatostomus halli,Hall's Babbler,Present,3
512,1970,QLD,Pomatostomus temporalis,Grey-crowned Babbler,Present,61
513,1970,QLD,Potorous tridactylus,Long-nosed Potoroo,Present,2
514,1970,QLD,Pseudomys oralis,Hastings River Mouse,Endangered,2
515,1970,QLD,Pseudophryne bibronii,Brown Toadlet,Present,3
516,1970,QLD,Pteropus conspicillatus,Spectacled Flying-fox,Endangered,3
517,1970,QLD,Pteropus poliocephalus,Grey-headed Flying-fox,Vulnerable,1
518,1970,QLD,Ptilinopus magnificus,Wompoo Fruit-Dove,Present,21
519,1970,QLD,Ptilinopus regina,Rose-crowned Fruit-Dove,Present,6
520,1970,QLD,Ptilinopus superbus,Superb Fruit-Dove,Present,2
521,1970,QLD,Puffinus gavia,Fluttering Shearwater,Present,2
522,1970,QLD,Pyrrholaemus brunneus,Redthroat,Present,2
523,1970,QLD,Rattus sordidus,Canefield Rat,Present,7
524,1970,QLD,Rattus tunneyi,Pale Field-rat,Present,5
525,1970,QLD,Rattus villosissimus,Long-haired Rat,Present,10
526,1970,QLD,Rhinella marina,Cane Toad,Present,51
527,1970,QLD,Rhinolophus megaphyllus,Eastern Horseshoe-bat,Present,8
528,1970,QLD,Rhipidura rufifrons,Rufous Fantail,Present,38
529,1970,QLD,Rostratula australis,Australian Painted Snipe,Endangered,1
530,1970,QLD,Saccolaimus flaviventris,Yellow-bellied Sheathtail-bat,Present,1
531,1970,QLD,Sminthopsis macroura,Stripe-faced Dunnart,Present,1
532,1970,QLD,Sousa sahulensis,Australian Humpback Dolphin,Vulnerable,1
533,1970,QLD,Stagonopleura guttata,Diamond Firetail,Vulnerable,1
534,1970,QLD,Sterna dougallii,Roseate Tern,Present,3
535,1970,QLD,Sterna sumatrana,Black-naped Tern,Present,12
536,1970,QLD,Sternula albifrons,Little Tern,Vulnerable,4
537,1970,QLD,Struthidea cinerea,Apostlebird,Present,56
538,1970,QLD,Sula leucogaster,Brown Booby,Present,2
539,1970,QLD,Sus scrofa,Pig,Present,2
540,1970,QLD,Syconycteris australis,Eastern Blossom Bat,Present,1
541,1970,QLD,Symposiachrus trivirgatus,Spectacled Monarch,Present,14
542,1970,QLD,Synoicus chinensis,King Quail,Present,1
543,1970,QLD,Tachyglossus aculeatus,Short-beaked Echidna,Present,7
544,1970,QLD,Tadorna tadornoides,Australian Shelduck,Present,1
545,1970,QLD,Tandanus tandanus,Freshwater Catfish,Present,1
546,1970,QLD,Taudactylus acutirostris,Sharp-snouted Day Frog,Extinct,7
547,1970,QLD,Taudactylus diurnus,Southern Day Frog,Extinct,6
548,1970,QLD,Taudactylus rheophilus,Tinkling Frog,Critically Endangered,1
549,1970,QLD,Thalassarche melanophris,Black-browed Albatross,Vulnerable,1
550,1970,QLD,Thalasseus bengalensis,Lesser Crested Tern,Present,5
551,1970,QLD,Thalasseus bergii,Greater Crested Tern,Present,16
552,1970,QLD,Thylogale stigmatica,Red-legged Pademelon,Present,10
553,1970,QLD,Todiramphus chloris,Collared Kingfisher,Present,2
554,1970,QLD,Tringa brevipes,Grey-tailed Tattler,Present,10
555,1970,QLD,Tringa glareola,Wood Sandpiper,Present,1
556,1970,QLD,Tringa nebularia,Common Greenshank,Endangered,10
557,1970,QLD,Tringa stagnatilis,Marsh Sandpiper,Present,3
558,1970,QLD,Turnix maculosus,Red-backed Button-quail,Present,3
559,1970,QLD,Turnix melanogaster,Black-breasted Button-quail,Vulnerable,18
560,1970,QLD,Turnix pyrrhothorax,Red-chested Button-quail,Present,1
561,1970,QLD,Tympanocryptis lineata,Canberra Grassland Earless Dragon,Critically Endangered,1
562,1970,QLD,Tyto longimembris,Eastern Grass Owl,Present,1
563,1970,QLD,Tyto novaehollandiae,Masked Owl,Present,1
564,1970,QLD,Tyto tenebricosa,Sooty Owl,Present,3
565,1970,QLD,Uperoleia rugosa,Wrinkled Toadlet,Present,4
566,1970,QLD,Varanus mertensi,Mertens' Water Monitor,Endangered,1
567,1970,QLD,Varanus panoptes,Yellow-spotted Monitor,Present,2
568,1970,QLD,Vermicella annulata,Bandy Bandy (snake),Present,4
569,1970,QLD,Vespadelus troughtoni,Eastern Cave Bat,Present,3
570,1970,QLD,Vombatus ursinus,Bare-nosed Wombat,Present,1
571,1970,QLD,Vulpes vulpes,Red Fox,Present,3
572,1970,QLD,Wallabia bicolor,Swamp Wallaby,Present,11
573,1970,QLD,Xenus cinereus,Terek Sandpiper,Vulnerable,7
574,1970,QLD,Zanda funerea,Yellow-tailed Black-Cockatoo,Present,25
575,1970,SA,Acanthiza iredalei,Slender-billed Thornbill,Present,3
576,1970,SA,Actitis hypoleucos,Common Sandpiper,Present,3
577,1970,SA,Ambassis agassizii,Agassiz's Glassfish,Present,2
578,1970,SA,Amytornis striatus,Striated Grasswren,Present,5
579,1970,SA,Amytornis textilis,Western Grasswren,Present,4
580,1970,SA,Antechinomys laniger,Kultarr,Present,1
581,1970,SA,Antechinus flavipes,Yellow-footed Antechinus,Present,4
582,1970,SA,Antigone rubicunda,Brolga,Present,2
583,1970,SA,Aphelocephala leucopsis,Southern Whiteface,Vulnerable,9
584,1970,SA,Aprasia inaurita,Pink-nosed Worm-lizard,Present,1
585,1970,SA,Aprasia striolata,a legless lizard,Present,1
586,1970,SA,Apus pacificus,Fork-tailed Swift,Present,7
587,1970,SA,Arctocephalus pusillus,Australian Fur-seal,Present,1
588,1970,SA,Ardea alba,Great Egret,Present,1
589,1970,SA,Ardenna carneipes,Flesh-footed Shearwater,Present,8
590,1970,SA,Ardenna grisea,Sooty Shearwater,Vulnerable,6
591,1970,SA,Ardenna tenuirostris,Short-tailed Shearwater,Present,4
592,1970,SA,Ardeotis australis,Australian Bustard,Present,14
593,1970,SA,Arenaria interpres,Ruddy Turnstone,Vulnerable,4
594,1970,SA,Aspidites ramsayi,Woma,Present,1
595,1970,SA,Austrelaps labialis,Pygmy Copperhead,Present,1
596,1970,SA,Aythya australis,Hardhead,Present,4
597,1970,SA,Bubulcus ibis,Cattle Egret,Present,10
598,1970,SA,Burhinus grallarius,Bush Stone-curlew,Present,4
599,1970,SA,Calamanthus campestris,Rufous Fieldwren,Present,4
600,1970,SA,Calamanthus fuliginosus,Striated Fieldwren,Present,1
601,1970,SA,Calidris acuminata,Sharp-tailed Sandpiper,Vulnerable,7
602,1970,SA,Calidris alba,Sanderling,Present,2
603,1970,SA,Calidris canutus,Red Knot,Vulnerable,2
604,1970,SA,Calidris falcinellus,Broad-billed Sandpiper,Present,1
605,1970,SA,Calidris ferruginea,Curlew Sandpiper,Critically Endangered,2
606,1970,SA,Calidris ruficollis,Red-necked Stint,Present,8
607,1970,SA,Calidris tenuirostris,Great Knot,Vulnerable,5
608,1970,SA,Canis familiaris,Domestic Dog,Present,70
609,1970,SA,Cercartetus concinnus,Western Pygmy-possum,Present,7
610,1970,SA,Certhionyx variegatus,Pied Honeyeater,Present,5
611,1970,SA,Charadrius bicinctus,Double-banded Plover,Present,3
612,1970,SA,Charadrius mongolus,Lesser Sand Plover,Endangered,3
613,1970,SA,Chlidonias hybrida,Whiskered Tern,Present,11
614,1970,SA,Chlidonias leucopterus,White-winged Tern,Present,1
615,1970,SA,Chroicocephalus novaehollandiae,Silver Gull,Present,119
616,1970,SA,Cinclosoma castanotum,Chestnut Quail-thrush,Present,4
617,1970,SA,Circus assimilis,Spotted Harrier,Present,10
618,1970,SA,Cladorhynchus leucocephalus,Banded Stilt,Present,10
619,1970,SA,Climacteris affinis,White-browed Treecreeper,Present,3
620,1970,SA,Climacteris picumnus,Brown Treecreeper,Present,10
621,1970,SA,Coracina maxima,Ground Cuckoo-shrike,Present,12
622,1970,SA,Craterocephalus dalhousiensis,Dalhousie Hardyhead,Critically Endangered,1
623,1970,SA,Crinia riparia,Streambank Froglet,Present,1
624,1970,SA,Ctenophorus decresii,Tawny Dragon,Present,6
625,1970,SA,Daphoenositta chrysoptera,Varied Sittella,Present,9
626,1970,SA,Daption capense,Cape Petrel,Present,8
627,1970,SA,Dasyornis broadbenti,Rufous Bristlebird,Present,1
628,1970,SA,Diomedea exulans,Wandering Albatross,Vulnerable,1
629,1970,SA,Drymodes brunneopygia,Southern Scrub-robin,Present,8
630,1970,SA,Egernia cunninghami,Cunningham's Skink,Present,4
631,1970,SA,Egretta garzetta,Little Egret,Present,2
632,1970,SA,Epthianura albifrons,White-fronted Chat,Present,24
633,1970,SA,Eudyptula minor,Little Penguin,Present,5
634,1970,SA,Falco hypoleucos,Grey Falcon,Vulnerable,4
635,1970,SA,Falco peregrinus,Peregrine Falcon,Present,5
636,1970,SA,Falco subniger,Black Falcon,Present,4
637,1970,SA,Fulmarus glacialoides,Southern Fulmar,Present,2
638,1970,SA,Furina diadema,Red-naped Snake,Present,1
639,1970,SA,Gallinago hardwickii,Latham's Snipe,Vulnerable,1
640,1970,SA,Gelochelidon nilotica,Gull-billed Tern,Present,13
641,1970,SA,Geopelia cuneata,Diamond Dove,Present,7
642,1970,SA,Haematopus fuliginosus,Sooty Oystercatcher,Present,3
643,1970,SA,Haematopus longirostris,Pied Oystercatcher,Present,2
644,1970,SA,Halobaena caerulea,Blue Petrel,Vulnerable,8
645,1970,SA,Hieraaetus morphnoides,Little Eagle,Present,4
646,1970,SA,Hirundapus caudacutus,White-throated Needletail,Vulnerable,1
647,1970,SA,Hydroprogne caspia,Caspian Tern,Present,11
648,1970,SA,Hylacola cauta,Shy Heathwren,Present,2
649,1970,SA,Hylacola pyrrhopygia,Chestnut-rumped Heathwren,Present,15
650,1970,SA,Isoodon obesulus,Southern Brown Bandicoot,Present,12
651,1970,SA,Lalage tricolor,White-winged Triller,Present,3
652,1970,SA,Larus pacificus,Pacific Gull,Present,4
653,1970,SA,Lasiorhinus latifrons,Southern Hairy-nosed Wombat,Present,4
654,1970,SA,Lathamus discolor,Swift Parrot,Critically Endangered,1
655,1970,SA,Leggadina forresti,Forrests Mouse,Present,1
656,1970,SA,Leipoa ocellata,Malleefowl,Vulnerable,16
657,1970,SA,Leporillus conditor,Wopilkara,Vulnerable,28
658,1970,SA,Lichenostomus cratitius,Purple-gaped Honeyeater,Present,3
659,1970,SA,Limosa lapponica,Bar-tailed Godwit,Present,7
660,1970,SA,Limosa limosa,Black-tailed Godwit,Endangered,2
661,1970,SA,Liopholis multiscutata,Bull Skink,Present,2
662,1970,SA,Lophoictinia isura,Square-tailed Kite,Present,1
663,1970,SA,Lugensa brevirostris,Kerguelen Petrel,Present,1
664,1970,SA,Macronectes giganteus,Southern Giant-Petrel,Endangered,1
665,1970,SA,Macropus fuliginosus,Western Grey Kangaroo,Present,46
666,1970,SA,Melanodryas cucullata,Hooded Robin,Present,14
667,1970,SA,Merops ornatus,Rainbow Bee-eater,Present,6
668,1970,SA,Morelia spilota,Diamond Python,Present,3
669,1970,SA,Morethia adelaidensis,Saltbush Morethia Skink,Present,9
670,1970,SA,Morus serrator,Australasian Gannet,Present,11
671,1970,SA,Myiagra cyanoleuca,Satin Flycatcher,Present,4
672,1970,SA,Neobatrachus pictus,Painted Frog,Present,3
673,1970,SA,Neophema chrysostoma,Blue-winged Parrot,Vulnerable,5
674,1970,SA,Neophema splendida,Scarlet-chested Parrot,Present,1
675,1970,SA,Northiella narethae,Naretha Bluebonnet,Present,3
676,1970,SA,Notomys cervinus,Fawn Hopping-mouse,Present,6
677,1970,SA,Notomys mitchellii,Mitchell's Hopping-mouse,Present,9
678,1970,SA,Numenius madagascariensis,Eastern Curlew,Critically Endangered,3
679,1970,SA,Numenius minutus,Little Curlew,Present,3
680,1970,SA,Numenius phaeopus,Whimbrel,Present,4
681,1970,SA,Oceanites oceanicus,Wilson's Storm-Petrel,Present,1
682,1970,SA,Oreoica gutturalis,Crested Bellbird,Present,12
683,1970,SA,Oryctolagus cuniculus,Rabbit,Present,39
684,1970,SA,Osphranter robustus,Common Wallaroo,Present,5
685,1970,SA,Osphranter rufus,Red Kangaroo,Present,1
686,1970,SA,Oxyura australis,Blue-billed Duck,Present,2
687,1970,SA,Pachycephala inornata,Gilbert's Whistler,Present,2
688,1970,SA,Pachycephala rufogularis,Red-lored Whistler,Vulnerable,2
689,1970,SA,Pachyptila belcheri,Slender-billed Prion,Present,3
690,1970,SA,Pachyptila desolata,Antarctic Prion,Present,8
691,1970,SA,Pachyptila salvini,Salvin's Prion,Present,3
692,1970,SA,Pachyptila turtur,Fairy Prion,Present,17
693,1970,SA,Pandion haliaetus,Osprey,Present,1
694,1970,SA,Parvipsitta porphyrocephala,Purple-crowned Lorikeet,Present,8
695,1970,SA,Parvipsitta pusilla,Little Lorikeet,Present,1
696,1970,SA,Pelagodroma marina,White-faced Storm-Petrel,Present,5
697,1970,SA,Petaurus australis,Yellow-bellied Glider,Present,1
698,1970,SA,Petrogale xanthopus,Yellow-footed Rock-wallaby,Present,2
699,1970,SA,Petroica boodang,Scarlet Robin,Present,24
700,1970,SA,Petroica multicolor,Norfolk Island Robin,Vulnerable,1
701,1970,SA,Petroica phoenicea,Flame Robin,Present,9
702,1970,SA,Phalacrocorax fuscescens,Black-faced Cormorant,Present,541
703,1970,SA,Phascolarctos cinereus,Koala,Present,1
704,1970,SA,Phoebetria fusca,Sooty Albatross,Vulnerable,4
705,1970,SA,Phoebetria palpebrata,Light-mantled Sooty Albatross,Present,1
706,1970,SA,Planigale gilesi,Paucident Planigale,Present,1
707,1970,SA,Pluvialis fulva,Pacific Golden Plover,Present,3
708,1970,SA,Pluvialis squatarola,Grey Plover,Vulnerable,2
709,1970,SA,Podiceps cristatus,Great Crested Grebe,Present,1
710,1970,SA,Pseudomys apodemoides,Silky Mouse,Present,6
711,1970,SA,Pseudomys bolami,Poonta,Present,2
712,1970,SA,Pseudomys desertor,Desert Mouse,Present,4
713,1970,SA,Pseudophryne bibronii,Brown Toadlet,Present,4
714,1970,SA,Pseudophryne semimarmorata,Southern Toadlet,Present,1
715,1970,SA,Pseudorca crassidens,False Killer Whale,Present,1
716,1970,SA,Pterodroma lessonii,White-headed Petrel,Present,14
717,1970,SA,Pterodroma macroptera,Great-winged Petrel,Present,3
718,1970,SA,Puffinus gavia,Fluttering Shearwater,Present,12
719,1970,SA,Puffinus puffinus,Manx Shearwater,Present,1
720,1970,SA,Pyrrholaemus brunneus,Redthroat,Present,1
721,1970,SA,Rattus villosissimus,Long-haired Rat,Present,4
722,1970,SA,Rhynchoedura ornata,Western Beaked Gecko,Present,4
723,1970,SA,Sminthopsis macroura,Stripe-faced Dunnart,Present,2
724,1970,SA,Stagonopleura guttata,Diamond Firetail,Vulnerable,10
725,1970,SA,Stercorarius antarcticus,Brown Skua,Present,2
726,1970,SA,Sterna hirundo,Common Tern,Present,3
727,1970,SA,Sternula albifrons,Little Tern,Vulnerable,3
728,1970,SA,Sternula nereis,Fairy Tern,Present,94
729,1970,SA,Stictonetta naevosa,Freckled Duck,Present,3
730,1970,SA,Stipiturus malachurus,Southern Emu-wren,Present,3
731,1970,SA,Struthidea cinerea,Apostlebird,Present,6
732,1970,SA,Suta spectabilis,Mallee Black-headed Snake,Present,2
733,1970,SA,Tachyglossus aculeatus,Short-beaked Echidna,Present,14
734,1970,SA,Tadorna tadornoides,Australian Shelduck,Present,162
735,1970,SA,Thalassarche carteri,Indian Yellow-nosed  Albatross,Vulnerable,1
736,1970,SA,Thalassarche cauta,Shy Albatross,Endangered,3
