taxon_id,common_name,scientific_name,image_url,month,total_count
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,1,1439
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,2,1266
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,3,1396
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,4,2149
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,5,1475
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,6,1231
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,7,1317
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,8,1407
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,9,1401
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,10,1589
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,11,1387
357,Dusky Moorhen,Gallinula tenebrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/417900601/medium.jpg,12,1253
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,1,453
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,2,340
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,3,366
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,4,398
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,5,380
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,6,383
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,7,454
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,8,474
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,9,416
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,10,405
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,11,525
401,Buff-banded Rail,Gallirallus philippensis,https://inaturalist-open-data.s3.amazonaws.com/photos/38291/medium.jpg,12,406
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,1,968
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,2,826
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,3,859
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,4,1600
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,5,1237
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,6,1143
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,7,1237
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,8,1206
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,9,1271
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,10,1217
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,11,1008
482,Eurasian Coot,Fulica atra,https://inaturalist-open-data.s3.amazonaws.com/photos/123574818/medium.jpg,12,894
1692,Pheasant Coucal,Centropus phasianinus,https://inaturalist-open-data.s3.amazonaws.com/photos/40363/medium.jpg,7,234
1850,Fan-tailed Cuckoo,Cacomantis flabelliformis,https://inaturalist-open-data.s3.amazonaws.com/photos/238226820/medium.jpg,5,258
1850,Fan-tailed Cuckoo,Cacomantis flabelliformis,https://inaturalist-open-data.s3.amazonaws.com/photos/238226820/medium.jpg,6,304
1850,Fan-tailed Cuckoo,Cacomantis flabelliformis,https://inaturalist-open-data.s3.amazonaws.com/photos/238226820/medium.jpg,7,354
1850,Fan-tailed Cuckoo,Cacomantis flabelliformis,https://inaturalist-open-data.s3.amazonaws.com/photos/238226820/medium.jpg,8,458
1850,Fan-tailed Cuckoo,Cacomantis flabelliformis,https://inaturalist-open-data.s3.amazonaws.com/photos/238226820/medium.jpg,9,585
1850,Fan-tailed Cuckoo,Cacomantis flabelliformis,https://inaturalist-open-data.s3.amazonaws.com/photos/238226820/medium.jpg,10,578
1850,Fan-tailed Cuckoo,Cacomantis flabelliformis,https://inaturalist-open-data.s3.amazonaws.com/photos/238226820/medium.jpg,11,301
1940,Channel-billed Cuckoo,Scythrops novaehollandiae,https://inaturalist-open-data.s3.amazonaws.com/photos/12708885/medium.jpeg,1,368
1940,Channel-billed Cuckoo,Scythrops novaehollandiae,https://inaturalist-open-data.s3.amazonaws.com/photos/12708885/medium.jpeg,10,442
1940,Channel-billed Cuckoo,Scythrops novaehollandiae,https://inaturalist-open-data.s3.amazonaws.com/photos/12708885/medium.jpeg,11,321
1940,Channel-billed Cuckoo,Scythrops novaehollandiae,https://inaturalist-open-data.s3.amazonaws.com/photos/12708885/medium.jpeg,12,366
2025,Orange-footed Scrubfowl,Megapodius reinwardt,https://inaturalist-open-data.s3.amazonaws.com/photos/276808819/medium.jpg,6,306
2025,Orange-footed Scrubfowl,Megapodius reinwardt,https://inaturalist-open-data.s3.amazonaws.com/photos/276808819/medium.jpg,7,349
2025,Orange-footed Scrubfowl,Megapodius reinwardt,https://inaturalist-open-data.s3.amazonaws.com/photos/276808819/medium.jpg,8,318
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,1,1274
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,2,940
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,3,1071
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,4,1146
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,5,878
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,6,1154
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,7,1660
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,8,1758
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,9,1608
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,10,1714
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,11,1514
2038,Australian Brushturkey,Alectura lathami,https://inaturalist-open-data.s3.amazonaws.com/photos/50152867/medium.jpg,12,1196
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,1,536
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,2,416
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,3,388
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,4,409
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,5,426
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,6,673
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,7,783
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,8,645
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,9,706
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,10,898
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,11,693
2238,Rainbow Bee-eater,Merops ornatus,https://inaturalist-open-data.s3.amazonaws.com/photos/350708162/medium.jpg,12,555
2293,Dollarbird,Eurystomus orientalis,https://inaturalist-open-data.s3.amazonaws.com/photos/238508830/medium.jpg,1,490
2293,Dollarbird,Eurystomus orientalis,https://inaturalist-open-data.s3.amazonaws.com/photos/238508830/medium.jpg,2,270
2293,Dollarbird,Eurystomus orientalis,https://inaturalist-open-data.s3.amazonaws.com/photos/238508830/medium.jpg,10,382
2293,Dollarbird,Eurystomus orientalis,https://inaturalist-open-data.s3.amazonaws.com/photos/238508830/medium.jpg,11,394
2293,Dollarbird,Eurystomus orientalis,https://inaturalist-open-data.s3.amazonaws.com/photos/238508830/medium.jpg,12,369
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,1,2641
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,2,2140
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,3,2652
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,4,3004
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,5,2372
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,6,2598
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,7,2853
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,8,3471
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,9,3476
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,10,3248
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,11,2826
2413,Laughing Kookaburra,Dacelo novaeguineae,https://inaturalist-open-data.s3.amazonaws.com/photos/26389611/medium.jpeg,12,2577
2417,Blue-winged Kookaburra,Dacelo leachii,https://inaturalist-open-data.s3.amazonaws.com/photos/49120633/medium.jpeg,7,225
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,1,1021
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,2,670
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,3,457
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,4,336
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,5,371
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,6,443
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,7,566
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,8,496
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,9,695
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,10,1549
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,11,1335
2464,Sacred Kingfisher,Todiramphus sanctus,https://inaturalist-open-data.s3.amazonaws.com/photos/465363188/medium.jpg,12,943
2481,Forest Kingfisher,Todiramphus macleayii,https://static.inaturalist.org/photos/18656695/medium.jpg,6,328
2481,Forest Kingfisher,Todiramphus macleayii,https://static.inaturalist.org/photos/18656695/medium.jpg,7,374
2481,Forest Kingfisher,Todiramphus macleayii,https://static.inaturalist.org/photos/18656695/medium.jpg,8,346
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,1,647
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,2,536
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,3,723
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,4,966
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,5,667
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,6,674
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,7,695
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,8,783
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,9,799
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,10,763
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,11,719
3017,Rock Pigeon,Columba livia,https://inaturalist-open-data.s3.amazonaws.com/photos/466776975/medium.jpg,12,619
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,1,951
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,2,656
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,3,622
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,4,639
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,5,431
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,6,452
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,7,553
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,8,724
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,9,975
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,10,975
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,11,887
3335,Common Bronzewing,Phaps chalcoptera,https://inaturalist-open-data.s3.amazonaws.com/photos/54313636/medium.jpg,12,925
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,1,306
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,2,255
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,3,305
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,4,398
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,5,338
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,6,465
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,7,578
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,8,544
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,9,454
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,10,406
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,11,343
3603,Peaceful Dove,Geopelia placida,https://inaturalist-open-data.s3.amazonaws.com/photos/380468200/medium.jpg,12,331
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,1,297
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,4,339
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,5,299
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,6,436
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,7,527
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,8,452
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,9,405
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,10,332
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,11,290
3610,Bar-shouldered Dove,Geopelia humeralis,https://inaturalist-open-data.s3.amazonaws.com/photos/472930883/medium.jpg,12,273
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,1,1471
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,2,1288
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,3,1424
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,4,1843
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,5,1467
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,6,1383
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,7,1468
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,8,1581
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,9,1657
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,10,1715
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,11,1473
3681,Crested Pigeon,Ocyphaps lophotes,https://inaturalist-open-data.s3.amazonaws.com/photos/53253035/medium.jpg,12,1356
3730,Yellow-billed Spoonbill,Platalea flavipes,https://inaturalist-open-data.s3.amazonaws.com/photos/199938165/medium.jpg,3,248
3730,Yellow-billed Spoonbill,Platalea flavipes,https://inaturalist-open-data.s3.amazonaws.com/photos/199938165/medium.jpg,4,302
3730,Yellow-billed Spoonbill,Platalea flavipes,https://inaturalist-open-data.s3.amazonaws.com/photos/199938165/medium.jpg,5,260
3730,Yellow-billed Spoonbill,Platalea flavipes,https://inaturalist-open-data.s3.amazonaws.com/photos/199938165/medium.jpg,6,220
3730,Yellow-billed Spoonbill,Platalea flavipes,https://inaturalist-open-data.s3.amazonaws.com/photos/199938165/medium.jpg,7,212
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,1,593
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,2,486
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,3,549
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,4,628
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,5,519
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,6,538
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,7,609
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,8,585
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,9,569
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,10,657
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,11,587
3733,Royal Spoonbill,Platalea regia,https://inaturalist-open-data.s3.amazonaws.com/photos/338718729/medium.jpg,12,552
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,1,1978
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,2,1740
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,3,2072
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,4,2643
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,5,1925
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,6,1827
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,7,1859
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,8,1825
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,9,1984
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,10,1813
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,11,1762
3740,Australian Ibis,Threskiornis molucca,https://inaturalist-open-data.s3.amazonaws.com/photos/101675446/medium.jpeg,12,1802
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,1,361
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,2,344
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,3,424
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,4,696
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,5,785
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,6,905
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,7,991
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,8,723
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,9,591
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,10,510
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,11,449
3741,Straw-necked Ibis,Threskiornis spinicollis,https://inaturalist-open-data.s3.amazonaws.com/photos/166954770/medium.jpg,12,362
3801,Australasian Gannet,Morus serrator,https://inaturalist-open-data.s3.amazonaws.com/photos/446195135/medium.jpg,6,352
3801,Australasian Gannet,Morus serrator,https://inaturalist-open-data.s3.amazonaws.com/photos/446195135/medium.jpg,7,378
3844,Sharp-tailed Sandpiper,Calidris acuminata,https://inaturalist-open-data.s3.amazonaws.com/photos/452099686/medium.jpeg,1,346
3844,Sharp-tailed Sandpiper,Calidris acuminata,https://inaturalist-open-data.s3.amazonaws.com/photos/452099686/medium.jpeg,2,247
3844,Sharp-tailed Sandpiper,Calidris acuminata,https://inaturalist-open-data.s3.amazonaws.com/photos/452099686/medium.jpeg,10,342
3844,Sharp-tailed Sandpiper,Calidris acuminata,https://inaturalist-open-data.s3.amazonaws.com/photos/452099686/medium.jpeg,11,387
3844,Sharp-tailed Sandpiper,Calidris acuminata,https://inaturalist-open-data.s3.amazonaws.com/photos/452099686/medium.jpeg,12,334
3854,Red-necked Stint,Calidris ruficollis,https://inaturalist-open-data.s3.amazonaws.com/photos/209826148/medium.jpg,1,323
3854,Red-necked Stint,Calidris ruficollis,https://inaturalist-open-data.s3.amazonaws.com/photos/209826148/medium.jpg,2,286
3854,Red-necked Stint,Calidris ruficollis,https://inaturalist-open-data.s3.amazonaws.com/photos/209826148/medium.jpg,3,294
